p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
9.182576878136999e-144,0.6224208816234602,0.774,0.635,3.617935289985978e-141,5,Ndufv2
1.0470310543091166e-131,0.7605232694714168,0.674,0.533,4.1253023539779194e-129,5,Pfkp
4.494909977361197e-128,0.8265513580104145,0.631,0.493,1.7709945310803117e-125,5,Hmgcr
8.003467210862931e-128,0.6058305666692838,0.774,0.652,3.1533660810799945e-125,5,Dlat
6.679804123603515e-126,1.5008582736482319,0.236,0.106,2.631842824699785e-123,5,Fxyd5
4.4762035629743556e-122,0.7273973509535443,0.635,0.49,1.7636242038118961e-119,5,Adss
6.703767923136471e-115,1.3529819131142327,0.236,0.11,2.6412845617157696e-112,5,St6galnac3
1.4501558103865534e-114,0.46910171717818394,0.86,0.781,5.71361389292302e-112,5,Sdhb
2.544591120212881e-112,0.7003824986023175,0.635,0.488,1.002568901363875e-109,5,Hmgcs1
3.089337987271893e-112,0.767467254379179,0.584,0.428,1.2171991669851258e-109,5,Jund
1.2966779259675383e-101,0.6714846378788045,0.603,0.451,5.108911028312101e-99,5,Abhd17a
3.099603917105468e-100,0.8722518279682152,0.436,0.285,1.2212439433395542e-97,5,Gpat4
3.9002050705377167e-97,0.19487710288246163,1,1,1.5366807977918602e-94,5,Psap
2.416285751060743e-96,0.5488093950486075,0.737,0.62,9.520165859179327e-94,5,Akt1
2.2842672553520166e-95,0.436504333821486,0.885,0.823,9.000012986086946e-93,5,Srebf2
4.1091508820495973e-94,0.4810358378211167,0.811,0.726,1.6190054475275414e-91,5,Acat1
4.876047091737812e-89,0.45480380324149794,0.846,0.77,1.9211625541446978e-86,5,Acly
1.2245964826051075e-84,0.7562593470214927,0.468,0.328,4.8249101414641237e-82,5,Hs2st1
1.759954907184134e-82,0.43994768069257295,0.805,0.72,6.934222334305488e-80,5,Dlst
7.294253588337971e-82,0.7987242804327043,0.413,0.274,2.8739359138051605e-79,5,Dgkd
1.0313129552104971e-78,0.25524147871064917,0.992,0.977,4.063373043529359e-76,5,Cs
7.067662086853649e-73,0.5513704397951303,0.671,0.584,2.7846588622203377e-70,5,Comt
5.5839968856117146e-67,0.9418978559445035,0.227,0.125,2.2000947729310155e-64,5,Acsl1
8.348619257981019e-67,0.7615133271693233,0.466,0.349,3.2893559876445214e-64,5,Klf6
1.8983634807524597e-66,0.5264345168191573,0.656,0.571,7.479552114164692e-64,5,Dpm1
1.9537810847314254e-62,0.6973332913141733,0.384,0.263,7.697897473841817e-60,5,Bace1
1.873583363203994e-60,0.6174174517452629,0.547,0.442,7.381918451023736e-58,5,Numb
3.9255815753540716e-60,0.6120902438115942,0.522,0.415,1.546679140689504e-57,5,Rxrb
7.684711836262314e-60,0.2783840580198127,0.945,0.913,3.0277764634873515e-57,5,Pfkm
4.6517794282640123e-57,0.9128231902796233,0.247,0.149,1.832801094736021e-54,5,Abca7
1.8953132278439852e-53,0.5972990768233322,0.442,0.329,7.467534117705302e-51,5,Pank3
1.4474468810288668e-52,0.6162058666927316,0.516,0.42,5.702940711253735e-50,5,Ctps2
9.057845580114256e-52,0.3167242434061305,0.867,0.83,3.568791158565017e-49,5,Rpn1
2.7630082196467318e-46,0.6355720699999832,0.386,0.283,1.0886252385408123e-43,5,Pomgnt1
3.022591812033611e-46,0.6508147616204161,0.436,0.339,1.1909011739412427e-43,5,Plcb4
8.717137055366718e-46,0.34456777723683873,0.893,0.865,3.434551999814487e-43,5,Sorl1
3.2220283369830054e-44,0.36404220578474183,0.689,0.602,1.2694791647713041e-41,5,Gpx1
8.44991572899518e-38,0.1604784591054571,1,0.999,3.3292667972241007e-35,5,Cpe
1.2542139156694737e-34,0.5789958893469105,0.347,0.26,4.941602827737727e-32,5,Cox14
3.2311044855084333e-34,0.11442021324001761,1,1,1.2730551672903227e-31,5,Ubc
